sample_id,audio_file,hive_id,varroa_measurement,varroa_label,segment_index,segment_start_sec,segment_end_sec,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,324,648.0,650.0,-598.1917087736787,143.9939075499246,77.86333588849571,17.338726028935824,15.220398922663252,6.963088579705424,53.952351075160216,10.912994385240806,10.608349449994554,6.199836566700101,9.242979850066126,5.488451454339146,1.4839526697085297,5.978177635680568,21.685732774466494,5.935693552315038,2.1553789565419663,4.368103996687128,-3.9071292865331357,4.814446770427632,-4.036349025111554,4.052923691809377,19.33259793433938,6.284268961874981,-15.295899060223029,5.508151460861493
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,325,650.0,652.0,-597.1780165083765,146.58470206039405,80.82159502029809,17.135630228571845,16.672035619777535,6.80318805881734,52.99073302115519,10.708061704424766,12.835565764482741,6.342777468650979,11.135196910564545,5.413590059602851,1.9575291972266118,4.918179971358519,20.559344355604797,6.45151071109483,0.5628005108739977,4.455249382991417,-5.231808393824409,4.754319356278509,-4.966897339323866,4.899652559624631,18.947355433579478,6.604911667400972,-15.869120388820251,5.959027190061596
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,326,652.0,654.0,-594.3442852704308,151.25430906443847,75.79761480053597,18.861682941152733,16.916931819983205,7.209924024390241,56.25378922429102,11.059319131188744,10.322342523225215,8.433413694849941,9.514473309426076,6.175142689199588,2.811475969091742,5.482073888822322,21.56576382507543,6.893085477050826,1.830845467862482,4.5889704101419495,-5.232335812050519,3.9959134242527803,-6.173280894587687,5.256482494915864,19.08973276420175,6.856348823010144,-16.048345126713535,6.430045145647281
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,327,654.0,656.0,-581.3456090585422,144.96452297971967,73.63917581307001,22.60028434580183,18.880358454314084,10.725988812916551,55.08428421837792,11.374169490949809,8.975252154741272,8.680846321331595,9.808683567500939,7.456455672765113,0.6329078503073131,6.059007476920562,21.251707056130016,6.342524328707074,-0.4580120030111942,5.669852929706293,-8.11885561788074,5.082865725008565,-7.4261114151092285,5.915504167176853,18.86879357606311,6.517951263760475,-17.040401924413498,6.147534678092138
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,328,656.0,658.0,-598.3793285104193,146.03506758299565,75.55079795455522,16.378373244903276,15.411380908092262,6.807499136338478,58.607073981681395,11.425372027345862,8.491461824174014,6.871582865451266,11.737726629865698,5.683583023933202,3.7521665355965825,4.80660385864735,20.38794719290592,7.314003385065891,2.7161875764105696,5.596383496808966,-5.929235612835903,5.22256708393563,-4.70668535052517,4.780897263337847,20.71019635285566,6.363262637652213,-16.534956784449054,5.771831369876291
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,329,658.0,660.0,-594.4324032616341,145.93514537746609,76.24440258596177,17.093170658078062,14.337789940701246,7.695341232309181,58.18736665046366,12.65784550628122,11.807471309982104,6.301487851169491,8.673542962700354,5.239316641007605,3.9830054903203207,4.580441069721858,22.48946138955406,7.405842190017977,0.9607443874462038,4.964548627496103,-4.9505722662713545,4.868441342705333,-4.278267513709065,4.64077852802285,18.382478326359855,6.372065272580778,-16.732556121669035,6.1348200397772334
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,330,660.0,662.0,-597.0976859368133,145.6089999299219,76.77775173743932,18.12863666336921,16.278205634816253,7.20933289692633,56.12550406203793,11.328954463200573,11.59529516504257,5.995680491430708,9.956142767888354,5.154773373317369,4.289668503730602,5.078314254206891,21.579362584787468,6.124547217675714,0.9267906722536753,5.140513232733862,-5.598594552553987,4.240624877942406,-4.969303516119251,5.6038315952702265,19.55918747616262,6.192452057795809,-16.899062199074457,6.537151410515796
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,331,662.0,664.0,-593.0557691834649,143.93088425966917,76.97797739880926,17.379026942454953,16.238836437179653,7.956337587131948,56.59922302156366,13.093556677796204,10.374079046005543,6.146421797248734,9.676658774478271,5.167314555477202,2.534897614780648,5.28588883363329,20.011708173023585,6.115660585401422,2.159945719787435,4.395316477912773,-4.416310102702374,4.925177292216447,-4.382801584939455,5.306808535461321,18.095894007128106,6.211360721675399,-16.36446665552548,5.394937747794757
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,332,664.0,666.0,-599.3753057488341,147.45859028443192,78.84406517784974,15.461243151073022,15.846525564541722,6.630931667774821,57.34162210043679,11.143665693809806,11.527087975654997,5.269528176185832,10.5375574217737,5.85425123832152,2.2003236974932396,4.435192084560976,19.784562947623314,6.2369992669576995,1.3926415035311168,5.334317948493616,-5.42236543020817,4.787216863095723,-5.296486674436483,5.1594223669360195,18.71061467534986,5.6291618316683385,-16.723739239548642,5.8067571620278295
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,333,666.0,668.0,-594.9595410682981,146.5286788664655,79.12224556151503,16.824180809670082,16.290524652891524,7.126945034823075,56.53117530438414,11.954512468115299,9.293877886033176,6.403573820309134,8.981621968457693,5.884308280662375,2.3824082954752854,4.927210273981673,20.172209465271678,7.592363946655298,2.08376562483837,3.8660534826311648,-4.934483891479846,4.586222077459875,-4.15800669424123,4.568144417273607,18.606441976394404,6.322265277370242,-16.50269877872908,6.002483169625807
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,334,668.0,670.0,-591.4817265999259,146.3068125818965,77.88090097357872,18.912370272853536,16.511971150874086,8.354149475488601,54.98957580099761,11.59030227675827,11.382616260757073,7.006273206841771,11.501288039145926,5.664128300441979,2.2413919608069937,5.229882999322714,19.354078839505817,6.536754989062823,2.9923509447135657,5.5421358131893,-7.231588151251211,5.990759741899375,-3.951766334158807,4.547869884415973,16.83074472024991,6.353056605437097,-17.64275175628294,5.798555991374391
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,335,670.0,672.0,-591.6953830790663,143.76525589283798,77.93030534499898,16.75986469979084,18.991358954259407,5.989343382427487,55.48687684147904,11.846104125990626,10.624122539506624,6.1054913663107495,9.988071282018906,7.612728113885152,3.1687895157119055,4.981676609934025,21.435720569742973,7.194257091444643,2.6352912987585286,4.695374205716546,-4.984180689250666,6.029947899792896,-4.9238236713143015,4.603393851548462,18.121156730028737,5.616355365975464,-16.20720270003001,6.794726237925098
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,336,672.0,674.0,-594.8739078312695,146.10541141046136,81.47660482537663,17.61874848554302,16.719589046332807,7.330592095526592,56.395081667683705,12.269169166103266,13.304103419824061,6.514939077179299,8.138254682057486,6.0029538871520725,3.599198945108954,5.674719904874697,22.02049967371469,6.207997551051307,-0.13323079528289972,5.286341100078517,-5.79237792342609,5.5517433220291155,-3.7941712042004774,4.900822472875385,17.947684801680072,6.079353242824937,-17.399183616654728,6.1402600962212395
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,337,674.0,676.0,-588.3512544370252,150.7214503934337,76.06721092107367,15.848032293299804,15.278915013814444,8.218195765406366,56.35506089001587,11.117583432929214,14.152392546803034,6.665401424733114,8.67161990955813,5.830332457249867,2.0678545701564537,5.463672744756634,21.345870883705093,6.8554659546120815,0.24137664682076357,4.362190633722343,-6.251705374082516,4.9613574830111595,-5.112618876229808,5.599090643363755,17.160203804199792,5.504145871565271,-15.799576187049515,5.827394858898057
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,338,676.0,678.0,-596.8726435898096,144.49658126928256,80.7116009812212,16.678564550464795,16.11564352803389,6.2741563846462,57.82919229007266,12.033387835150208,12.104609531251299,5.935019321302865,8.688600826843944,6.032382351392946,3.553599370033011,4.41798715534474,19.69380307594826,6.003898938152167,0.6893275480723229,4.613403355906845,-4.517484042905068,4.76596816281436,-4.283298747053844,4.677616110567645,18.151682534007485,6.1064382212978785,-16.039676698213064,6.183692465075498
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,339,678.0,680.0,-597.6317460913499,147.8521922809024,80.65975050184745,17.707132003680506,15.527313705138004,5.667941577750297,56.00748743687916,11.217508445679321,11.36405841563001,5.5063696256653305,8.900393742818594,6.460468230992313,2.9254290231113034,5.3472131750201495,18.677562366159012,6.216347103283695,-0.7722925484022042,5.058043241610716,-5.4617308361219905,3.7352364077226317,-5.653022874669728,5.342263306417267,17.77023183658498,6.37118594545635,-16.805466601702392,5.68547424838914
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,340,680.0,682.0,-595.4939124174637,146.22630110288077,78.94178480685865,15.817885203080273,15.57317028320274,7.0953319917082185,58.444104282571594,12.141766269301021,10.850508367556683,5.367295096503145,7.503914541056141,6.3709994455914485,2.3032622727345187,5.445027081415657,20.184206659027854,5.484443327714718,0.7924154874341127,4.918832933461256,-5.6899316966492295,5.0537591016123296,-3.777099055283335,5.577179355905288,19.35318647561,6.137257827727631,-15.89711041781367,5.488389312137769
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,341,682.0,684.0,-596.168885892407,143.5823150679025,79.55346129098615,16.841322607556375,17.048209357670483,5.784968880108403,56.43899604291114,11.458888370654616,12.208025846045421,5.89364920392803,9.13087543693087,5.197485872755682,2.910389856778525,5.611857735009269,19.611014573028136,5.4737611832512565,0.43731808138519557,4.675449140730773,-4.928689090400646,4.593368767132348,-4.005430964845341,4.9646982089223055,18.853349859673735,6.1686616931813365,-15.846958412670833,5.469101746608454
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,342,684.0,686.0,-589.9784655083362,146.2600298885388,75.58645548445811,17.570327948524042,16.27288389169683,7.986572020514942,55.965694636826214,12.737278447531631,11.856301899048818,6.188099648041861,10.264711858756879,6.60134352842157,3.210396887976573,6.87217168254497,21.319615086411027,7.098713417939514,0.36759848827412456,4.887036588416266,-5.164716486199284,5.220377589133215,-4.203169229976593,4.762664706091068,18.90554676284242,6.4321032030162915,-15.954307460215304,6.469380497532891
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,343,686.0,688.0,-590.8806130080288,146.89542942318798,75.2000829739884,16.208305696003247,15.550314054632263,7.749189286439901,61.3471375632833,13.676093921893331,8.938118565832147,8.393625498982969,11.04540035452478,6.221248887915076,3.4326393060515943,4.935989007967459,19.18974034209061,6.611654060903872,3.0272118502310947,3.8710957412291087,-5.713573311629502,4.9815298449760705,-5.412589899417502,5.066014370478781,18.73164180388301,5.820201660227422,-16.076672119309727,5.6697677379832285
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,344,688.0,690.0,-593.2510395032122,139.20253948993616,76.21067697566562,16.786809222013925,17.18896097083988,6.736155748415205,58.84961346952153,12.226585173819956,10.054242699540977,5.922971427280368,11.583058640993475,5.142861544976456,4.177147004269667,4.715172013545352,17.647559846938847,6.222245451444396,3.0893382860593137,5.702718956153551,-6.360559838631349,5.243575787922122,-5.830340089429763,5.38198393134434,18.78272515293074,5.621265750685325,-15.016701348331912,5.649504919438724
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,345,690.0,692.0,-592.0892769851406,144.48553282229895,73.91190739899504,16.1880638903258,16.854601608738903,6.823737704408108,59.31958832410364,12.758373338725018,9.537525938304162,7.100781724982045,11.461773290501236,6.48287136165777,2.692647644329081,5.401422574451906,20.501948390482134,7.45562933061422,2.6456940577994565,4.737952719712882,-6.873963491766742,5.306814436380057,-4.0735636924648855,4.793194690340903,18.546923277425428,6.382795007446601,-17.055414644455933,5.47040791751062
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,346,692.0,694.0,-598.3321509616009,146.99839712810237,75.8896331036687,16.532532641567236,14.904657336380323,6.126673806282905,57.26326988205853,11.659089417500507,9.212696060826493,6.976839847975115,10.032399072350863,4.801901494424634,3.3264824594335436,4.604589102831423,19.081630661804287,5.459193820221532,1.2785511018219176,5.470518847364107,-5.385283609053698,4.886846514622013,-5.212514645782413,4.961801408932557,17.829996729171093,6.119720134893588,-17.319778619600964,5.726655219086812
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,347,694.0,696.0,-591.9018197324423,143.6016445140025,76.91913596441637,17.095120127980454,16.42511350141868,7.417591092677614,57.120430246593024,12.683834716783483,13.328809050384443,7.419216669493164,11.071192470697131,6.196208958717175,2.9066609961437613,5.242312489441142,19.675592701867668,6.259690441942488,1.0502835756283453,4.371122723168704,-5.150047672991027,5.227640383360524,-4.1387237146959235,4.533784032725575,18.9385761648888,6.56430969583749,-16.602724881826205,5.95271408967179
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,348,696.0,698.0,-593.8205927639074,151.2475147124393,72.30201007460751,15.229331175972353,17.336501149291855,7.481529229327517,57.32297679460361,11.78169739700712,9.967364133828747,7.392378759451984,9.212029472062264,6.83207652171061,2.4140682910437246,4.971061048664023,20.7229311633834,6.925793827976664,0.4069782679721246,5.258060068892778,-6.434683387976214,5.562456115390948,-5.9446033901616,5.090183756590904,20.131990466303982,6.616546610019386,-16.92391720826074,6.3130382529878055
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,349,698.0,700.0,-593.7008517703254,142.6600254782885,75.0619721140171,17.913418960724456,18.31320441800067,7.777737840745597,55.32469896760834,11.9149670259511,13.598851176897169,6.9116839718820735,8.566636646789771,5.822716004895467,1.0748457570927679,5.048155520024496,21.09185821851209,6.396650236935586,1.424137080830124,4.682031651341776,-3.843121412818937,4.993911393981153,-4.481436455557396,5.551121383366216,19.082127170184492,6.753018076397732,-16.53268534077354,5.7602272126492045
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,350,700.0,702.0,-597.6949795530052,145.23006396067225,76.32029071305635,16.595593245340098,16.951571883566814,6.566142022164537,54.82188488167432,10.781346893420501,11.317587607887278,4.896524152341721,8.597081032279105,4.543289364453396,1.456833093587018,5.091400690910521,21.566766373490555,7.330880311760688,1.297283745263629,4.94265427826697,-4.585584135564315,5.480943985466239,-5.821901463749678,5.163928844659356,18.884217187569394,6.623634344055702,-17.024245983234906,6.136974350601485
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,351,702.0,704.0,-591.2324266463817,146.42764546148538,71.01072243444352,19.591498298069105,20.070777191205334,8.465636924432886,55.56974044800638,12.07470830686035,12.811854702738604,7.05969262847124,9.2399543039748,5.031203895189625,2.495055915310577,5.539683785754461,22.50900513909162,6.673078585186943,1.6770675045253132,4.675012321133601,-4.478428864975976,5.701576057130201,-5.977666498944408,6.003890074027037,19.035928385396595,7.239365377813507,-16.342405587232456,6.472075701430186
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,352,704.0,706.0,-590.7454250005737,150.31970238720638,72.11631252961455,27.72325662900306,17.694054206709566,8.040370287807743,55.5120893605426,15.010973669010545,12.460514401060744,6.1851860416185165,6.252061434450836,8.162819072639511,3.6703077957469192,5.255557205075093,21.392964703007177,5.825207968349436,1.6208241915025712,4.998800060872051,-3.2768146683249406,5.195343390265414,-4.892882746054844,4.461610702725284,17.47800734267043,6.469287974622113,-16.828649506177495,6.18785059890886
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,353,706.0,708.0,-601.2254317674674,143.65500859369453,78.29793288939187,16.185558462379266,15.617522316727696,7.12284714310748,55.16962285171291,11.206359122270545,12.64914457901485,6.436426066796591,8.883052490570297,5.447420285526616,3.2602018108948383,4.384509984834761,22.892839456383744,7.211087027799392,1.6041663897265248,5.545038417177148,-4.428296825970037,5.100772533091003,-4.906800399810901,4.384644657578269,17.445347110572506,5.618964149672328,-17.159235761089356,6.351010647517668
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,354,708.0,710.0,-595.0371360652263,144.52613228113364,80.99322634812148,17.85961186742989,18.212449694977423,5.756335528789767,54.12092179183595,11.92884303770337,13.077569627377747,5.367467719678442,10.242637674144579,5.202873110430873,3.2956005418780867,4.9164952812121605,20.472407618409232,6.51313759847022,1.5109634310200306,5.061108464585607,-5.149711432577421,5.247877584367017,-6.397512827184892,5.379388723577015,18.12834975425344,6.100225994854988,-16.22731271391628,6.309937110646263
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,355,710.0,712.0,-598.2803822194977,143.6836536942902,79.57600673417564,16.046477417308598,18.249750916698513,6.223865779901308,57.08239253545698,11.586830427015938,13.322039060959883,6.463631892251593,9.962143115956698,5.895727871853663,4.01553475855067,4.377627201752988,20.778828662918137,5.508398393263109,0.05497783377899552,5.378761920695449,-4.6549788349731145,5.197915915241867,-5.06273206538734,4.898744503619574,18.633855507935003,5.992319436165684,-15.745505963277548,6.18015756295541
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,356,712.0,714.0,-599.7891502848689,142.48292202447212,76.4617626049687,16.71262165662194,18.318480882932356,5.758566212167968,55.11477932668953,12.104305420875315,12.347946502286218,5.8093592442551,9.337467622282286,5.971093167524722,2.958346447263056,4.412828363748708,21.334342272282903,6.579928896925721,1.7921709394174186,4.808225201466874,-3.439941616694606,4.8126459467069855,-5.157559411668682,5.199126305803141,18.053368857649236,6.205958436968193,-16.64016608116954,6.292946527908434
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,357,714.0,716.0,-600.1087072258174,144.2516351148096,75.11948291779888,14.950285887188667,15.360595522557794,5.020581122218591,59.65572887891536,11.02390049438544,10.360264877245898,6.444207150351461,10.881017871619383,5.964272894885233,3.152600278375343,4.669322056555627,19.769257083822946,6.142502457874919,1.2647122182756318,5.843591461226377,-4.90913361604402,5.901056494740802,-5.514864856036612,5.377699190461706,18.549002828479953,5.663829410764877,-15.655242573459791,5.6559768862276965
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,358,716.0,718.0,-591.9967790601548,146.19415748152383,72.09693977312965,15.323174476733302,13.628911883696608,6.500773771892683,58.71885598392682,12.464903168824183,10.476231830452111,5.750209726157559,8.199571629578752,6.490844781107494,2.9314392804035134,4.230669092591017,21.852855977841962,6.851513016988411,2.2456122271267542,4.741550119592041,-6.432364669380668,4.866719791802099,-4.975683885572718,5.228132108663446,20.850766352545296,7.1342935232316425,-16.21204658537002,5.205414340486145
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,359,718.0,720.0,-593.397029535448,144.0025817823936,71.72400690861335,16.058938195628144,12.98299328556261,5.947713277450602,57.73307081765172,12.454025136015323,10.757072675421668,8.280188776144731,10.092840914402606,5.678058868907444,1.810391469630964,4.937974437629122,19.860169105455423,6.347296947124629,2.5361780724277483,4.78725854739191,-5.7030674486923365,5.647859877092372,-4.712153892736682,5.158459097600531,19.633663402167542,6.497328185729423,-15.852953139241775,5.835995740970177
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,360,720.0,722.0,-591.3996248621169,144.20306777298836,75.67168171384343,17.102739269804786,12.663135231382924,8.821942570856411,57.14310739238624,12.51406928629532,11.943748230236562,6.5282294046432785,6.18510610894577,8.387538546745937,3.4536118930213684,5.6645821979938615,22.05934369748902,6.988967891880287,2.291386009616034,4.251172120667201,-5.541996091864796,5.072773329335765,-4.226051167214782,5.448312803803168,19.822330784132124,6.790997972263964,-15.103744414202655,5.81323229372944
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,361,722.0,724.0,-591.8326564753601,149.57398914276868,76.65584366882098,16.238623638507033,12.434462433428237,7.181008509227424,58.961173549514584,11.66804865513693,13.377820210023152,6.183119259429215,6.339793442924361,6.861427935776592,3.562140240402285,5.444268771660755,23.336641404394115,6.71353524492738,1.2694007035944173,4.848548853428174,-5.634012245397134,5.226611383746579,-4.064678292005419,4.624161271529022,20.11504944508057,6.632350347250482,-16.62476165561099,5.545019071145387
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,362,724.0,726.0,-592.6616638717265,146.27425358231488,76.55477458320279,16.70293856569218,12.960887147363783,6.463622203802475,58.39115353037509,12.779675085301882,10.992756520679839,7.465100497722181,9.060497727589542,6.47699301828428,2.812227654648186,5.004439918259305,19.88986651449702,6.202694504287758,1.5325625557816218,4.695343396921903,-5.931695934375564,5.834092197325271,-4.39118663225973,5.086855135374416,18.61411452146029,6.663240073783856,-17.13370709464306,6.039315089524747
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,363,726.0,728.0,-591.920684810761,136.25062886033982,75.57225070475644,17.10384566760669,14.54133106271322,7.182011099877742,56.46597126763017,12.619667306446736,12.403813572904149,5.3647951243996745,7.481123894528673,4.515967209939452,3.5160239184864293,4.921886716485069,20.746898506745673,6.5476821676993175,0.1620136665566595,4.825957852680266,-6.201285841683142,4.805236618719567,-3.9037370587059055,4.649672326159424,18.013531477390355,6.654007434569966,-15.307218710708906,6.110819553407634
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,364,728.0,730.0,-593.5762175876379,145.94643220177235,77.41543660459088,17.400128025298642,16.692808141498737,7.695120267651872,57.98461296984677,12.617741491464592,11.541569003765257,8.706390787887146,9.077978754556858,6.238721734841923,2.058141693176851,4.9087730178069355,21.223805127540448,6.232536153380453,1.4150618194021027,4.680474423022317,-3.7216538006967017,5.158297278364267,-5.315891412555916,4.678563741032736,18.574119587647182,6.396421132985235,-16.86489379378847,5.407985897855403
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,365,730.0,732.0,-585.9471751348202,141.0698711613499,75.48694570152028,16.736041956530567,14.261164330444696,8.732820981681064,59.68627446657338,14.962767507052671,12.270530939829404,6.628012301317305,5.834761624791854,6.493063644869573,3.4942195297211627,4.732025347304467,22.052063342130275,7.37408791883498,2.3990594728285055,5.329260136852471,-6.287736707480223,5.205823949100596,-4.668729841158354,5.533225737786485,17.73388198524587,6.754175108188171,-15.651465487582337,5.987626953365522
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,366,732.0,734.0,-602.0504345607404,144.1664131360918,79.44896683183944,15.886364006833466,14.895288925823587,5.88142706720848,56.11995942946238,11.206807032710245,12.49979368099465,6.219916072610254,8.035366328958753,5.3825640064098605,3.264291562018238,4.442416469691485,21.169889265473543,5.0224420863361825,0.032712818789584736,4.883372600764694,-5.839684916247063,4.578646235656461,-4.914014554181505,4.491328184233675,18.1484187289033,5.843943115688164,-15.401610285795693,5.582911821844327
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,367,734.0,736.0,-589.1877295694756,137.85794406368066,78.49516271038077,18.509282962924686,14.132952412207377,8.094162893139625,56.461805601880585,13.997972375612303,12.582733687685119,5.684406367767217,6.941448702393092,6.598256141833165,3.8494145904383554,5.094918415403824,20.356717814164433,6.630554871906272,1.2881791008861179,4.2185404964168685,-6.062394970021354,5.09246679163851,-5.5038862908123845,4.8530735351779315,17.82434652427391,6.511987911341348,-15.573500657242642,6.771112562167473
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,368,736.0,738.0,-588.9510443644715,143.78489049717152,76.95426911370609,17.407362813001015,13.233799900685407,7.1626761475100835,58.050028439035735,12.678987556219122,11.46527271947393,5.635776229883708,7.268985363926243,5.33158843875099,1.6751378070909861,5.910858605578874,21.609018980930976,7.338963974723132,0.6345362586376458,5.683117004504581,-7.006811311252479,4.007320102503999,-5.068367472561849,4.978144024953757,18.156803059359206,6.684838188151695,-16.06083397103509,5.461979284056536
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,369,738.0,740.0,-591.5399496774451,136.890304129883,76.84180880892579,17.45463215086379,13.940467434863267,6.318022791282784,58.559992291902404,12.698550262997363,13.446045181221141,6.011111397739159,6.487413666661774,5.125489439455043,4.228131529762244,4.550936057081899,20.85583996390947,6.384243975810328,1.7555243365006288,5.023010070329073,-5.390896821903113,5.227171184436272,-4.397920809857157,5.352390015031749,17.50653036514646,6.1045195905902485,-15.74969375069183,5.636462313214097
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,370,740.0,742.0,-588.5060101988716,144.47780656863077,76.18977046763722,16.462333876673526,12.470487660250663,8.6212850105076,57.69502005968123,12.945604618242003,11.389541261153054,6.35934406122209,8.258505818554237,5.431618580956953,3.159623633866851,5.738412146917645,20.157995616807522,7.09062400750684,2.196596653092707,3.9916902028012595,-5.621701484135384,4.649458832469279,-4.44676978842169,5.208581149522372,19.653548098005544,6.3982759608465924,-16.91296180464694,6.08522070629211
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,371,742.0,744.0,-589.8514233235486,149.7100513191372,79.30718154000637,15.681005124598276,12.114675704364428,8.980363403726233,61.097565314509524,12.24965973218068,10.123139092672172,7.29554142371693,6.897377504707399,7.067379173387795,2.3149952501938467,4.771120315815768,20.97762155506243,6.918357531648831,2.4845890920444513,5.681093875037417,-6.645712829202988,5.23034445558871,-6.039576374165042,4.871082140838288,18.816046340862382,6.145629193404459,-17.85657511348521,6.374263288991556
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,372,744.0,746.0,-592.5181443920095,142.3999587199968,81.04100165538975,17.399251629637213,14.64246824372909,6.945679042966292,57.209583621041695,12.497688953642756,12.725414666190838,7.135925620207347,8.680962740339691,5.99208639766479,3.138484336164242,4.678488313459742,20.283740951732963,6.31957546886284,0.7645903519805382,4.64208707793717,-7.1132730999269,4.690107413819646,-4.637378754470795,4.881476206980225,17.250868738971995,6.217156017802599,-15.92603402593293,5.258787542553301
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,373,746.0,748.0,-591.7696777451478,141.93523477776506,81.33194078902848,17.98908807252905,16.70897852904103,8.598198720697873,56.82055549463143,12.329218118031418,11.811361679217999,6.674835201947353,8.574635998954406,6.007736305910106,2.753482893462111,4.793759885479444,19.94356084101089,7.117223841474257,1.1374938530296552,5.4642116126888025,-6.36133169902992,4.339834648663071,-5.004145020981982,4.527408361873562,17.575908662784883,5.9166366975596985,-15.942052692452368,5.617957201566964
3628_20220826_1030,26-08-2022_10h30_HIVE-3628.wav,3628,16.0,HIGH,374,748.0,750.0,-596.2284346671945,146.3140975691557,81.99107726147145,15.571108714526058,16.75567972278753,8.432687974604189,57.82781985388721,11.18819846543449,11.174529189420742,5.995122529379807,8.818024376359425,6.617542436398469,1.36143551605374,5.176976554402182,19.69311034013106,5.858919247676965,1.2887474219217034,4.746394897328054,-5.88650040184337,5.999330826663211,-4.7762024456765175,4.748507303470684,17.78812420020675,6.138742724158519,-17.159587751632895,5.668578569060829
